keyword;sw
died;-0.256756756757
like another;-0.216216216216
! up;0.659863945578
shorts can;0.605442176871
nda;0.551020408163
yes sir;0.292517006803
in bearish;-0.931972789116
over bought;-0.741496598639
market crash;-0.673469387755
bearish sentiment;-0.659863945578
what goes;-0.659863945578
lows of;-0.619047619048
elliott;-0.578231292517
tapering;-0.52380952381
unable;-0.496598639456
negtag_chase;-0.360544217687
tsipras;-0.360544217687
overhead;-0.333333333333
lol numbertag;-0.251700680272
guys do;-0.238095238095
that did;-0.238095238095
at highs;-0.224489795918
line in;-0.224489795918
do negtag_panic;0.739726027397
- nice;0.602739726027
cover now;0.561643835616
glta !;0.561643835616
be announced;0.520547945205
% are;0.424657534247
eod ?;0.41095890411
usertag she;0.383561643836
giddy;0.369863013699
ladies and;0.315068493151
bp;0.27397260274
finally !;0.260273972603
numbertag strong;0.260273972603
getting back;0.232876712329
move lower;-0.849315068493
short all;-0.753424657534
vulnerable;-0.753424657534
like short;-0.630136986301
is bear;-0.452054794521
called this;-0.356164383562
u at;-0.356164383562
einhorn;-0.287671232877
to around;-0.287671232877
amateur;-0.246575342466
read my;-0.232876712329
buying opp;0.655172413793
are positive;0.613793103448
hop;0.462068965517
what day;0.448275862069
look forward;0.434482758621
another great;0.393103448276
at discount;0.337931034483
engine;0.337931034483
on same;0.337931034483
usertag congrats;0.337931034483
through earnings;0.324137931034
pm est;0.28275862069
crazy !;0.255172413793
underperform;-0.834482758621
down further;-0.655172413793
can negtag_break;-0.613793103448
chasers;-0.613793103448
cashtag retail;-0.6
too far;-0.51724137931
- look;-0.406896551724
hard on;-0.406896551724
this drops;-0.393103448276
is telling;-0.351724137931
looming;-0.351724137931
cashtag negtag_reason;-0.310344827586
year chart;-0.241379310345
iot;0.777777777778
squeeze !;0.736111111111
+ today;0.722222222222
hold !;0.722222222222
something big;0.680555555556
strong volume;0.638888888889
am at;0.583333333333
good today;0.458333333333
shorts cover;0.458333333333
sure hope;0.430555555556
like what;0.416666666667
bb numbertag;0.375
killing it;0.361111111111
hold until;0.347222222222
see !;0.347222222222
nice job;0.319444444444
paypal;0.319444444444
works for;0.263888888889
? buy;0.25
award;0.25
oz;0.25
every pop;-0.902777777778
cashtag overbought;-0.888888888889
waterfall;-0.875
fork;-0.680555555556
shady;-0.583333333333
to hell;-0.555555555556
view linktag;-0.527777777778
unable to;-0.5
my losses;-0.430555555556
as fast;-0.375
to hedge;-0.319444444444
re-test;-0.305555555556
support around;-0.236111111111
stating;-0.222222222222
update linktag;-0.222222222222
? there;-0.208333333333
counter;-0.208333333333
gapped;-0.208333333333
stock going;-0.208333333333
negtag_debt;0.72027972028
more news;0.566433566434
center;0.370629370629
filled at;0.356643356643
! come;0.342657342657
mac;0.342657342657
average volume;0.300699300699
hu;0.286713286713
one and;0.258741258741
cashtag bounced;0.244755244755
of puts;-0.762237762238
price below;-0.734265734266
s pattern;-0.678321678322
trading below;-0.678321678322
bubbles;-0.664335664336
right shoulder;-0.664335664336
short -;-0.622377622378
haircut;-0.58041958042
cashtag such;-0.384615384615
exhausted;-0.384615384615
negtag_made;-0.370629370629
inventories;-0.356643356643
i trade;-0.300699300699
over ?;-0.272727272727
cashtag welcome;-0.216783216783
flood;-0.216783216783
to accumulate;0.704225352113
- long;0.647887323944
shaken;0.549295774648
and bullish;0.535211267606
in both;0.521126760563
of green;0.43661971831
hope he;0.394366197183
believer;0.380281690141
thx for;0.338028169014
they beat;0.323943661972
cashtag fda;0.295774647887
more but;0.295774647887
be really;0.267605633803
dis;0.267605633803
coast;0.253521126761
abandon;-0.718309859155
for correction;-0.633802816901
and shoulder;-0.605633802817
to papa;-0.56338028169
then down;-0.507042253521
pit;-0.422535211268
knew this;-0.338028169014
does negtag_even;-0.295774647887
scalping;-0.295774647887
trade is;-0.295774647887
nooo;-0.253521126761
pony;-0.253521126761
gold will;-0.211267605634
cashtag cup;0.787234042553
numbertag bullish;0.673758865248
green in;0.58865248227
infrastructure;0.460992907801
us all;0.446808510638
dip and;0.418439716312
retire;0.418439716312
negtag_worry about;0.404255319149
buy orders;0.390070921986
we want;0.36170212766
license;0.347517730496
low price;0.347517730496
it -;0.276595744681
point for;0.276595744681
seemed;0.248226950355
make my;0.234042553191
losses and;-0.574468085106
put call;-0.574468085106
shack;-0.333333333333
trap !;-0.304964539007
red and;-0.262411347518
mixed;-0.248226950355
fears;-0.234042553191
hedgies;-0.234042553191
shutdown;-0.234042553191
strong today;0.714285714286
taking off;0.714285714286
green tomorrow;0.628571428571
breaks out;0.585714285714
strategic;0.585714285714
include;0.442857142857
do well;0.385714285714
on nasdaq;0.328571428571
jumping in;0.3
reach $;0.271428571429
sports;0.271428571429
they announce;0.271428571429
liquid;0.257142857143
be there;0.242857142857
is negtag_worth;-0.8
on sell;-0.628571428571
faded;-0.542857142857
of pain;-0.528571428571
wiped out;-0.514285714286
for support;-0.414285714286
some short;-0.357142857143
negtag_add;-0.314285714286
cashtag rising;-0.3
that people;-0.228571428571
visa;0.741007194245
! shorts;0.669064748201
best in;0.654676258993
primed;0.58273381295
upward trend;0.568345323741
year linktag;0.539568345324
shoot up;0.510791366906
ira;0.496402877698
therapy;0.482014388489
are green;0.424460431655
calls today;0.424460431655
with news;0.424460431655
are great;0.309352517986
for every;0.251798561151
texas;0.251798561151
short set;-0.971223021583
timberrr;-0.971223021583
headed lower;-0.913669064748
be ugly;-0.798561151079
but down;-0.784172661871
eur usd;-0.697841726619
retail sales;-0.611510791367
cashtag russia;-0.58273381295
negtag_fall for;-0.553956834532
shorting at;-0.510791366906
hate this;-0.438848920863
slip;-0.424460431655
drying up;-0.395683453237
near-term;-0.352517985612
drop on;-0.338129496403
$ linktag;-0.309352517986
before going;-0.309352517986
cashtag obama;-0.280575539568
numbertag pin;-0.237410071942
squeeze coming;0.768115942029
holding through;0.710144927536
congrats longs;0.695652173913
roth capital;0.623188405797
xiaomi;0.565217391304
sounds good;0.536231884058
being bought;0.507246376812
for great;0.420289855072
agenda;0.405797101449
above that;0.391304347826
closes above;0.391304347826
for both;0.333333333333
! in;0.304347826087
numbertag ask;0.304347826087
quietly;0.304347826087
explains;0.260869565217
usertag remember;0.260869565217
i found;0.246376811594
this pump;-0.855072463768
low can;-0.724637681159
from dailydelphi;-0.63768115942
hills;-0.507246376812
loss on;-0.507246376812
numbertag stops;-0.478260869565
execs;-0.405797101449
drift;-0.347826086957
negtag_ready;-0.333333333333
my posts;-0.304347826087
will negtag_make;-0.289855072464
chart to;-0.246376811594
to reverse;-0.231884057971
nail;-0.217391304348
sectors;-0.217391304348
swiss;-0.217391304348
bottomed-out;0.85401459854
adding here;0.810218978102
sny;0.737226277372
every dip;0.70802919708
averaged down;0.678832116788
on pullback;0.620437956204
! looking;0.430656934307
in from;0.430656934307
cashtag alright;0.372262773723
higher on;0.372262773723
more for;0.372262773723
yes we;0.372262773723
and earnings;0.357664233577
bouncing off;0.328467153285
ride to;0.328467153285
should do;0.328467153285
cashtag working;0.313868613139
will drive;0.299270072993
long long;0.284671532847
today that;0.270072992701
barron;0.240875912409
love you;0.226277372263
stocks linktag;0.226277372263
is junk;-0.868613138686
over priced;-0.839416058394
closes below;-0.795620437956
pos !;-0.766423357664
negtag_be good;-0.722627737226
time low;-0.649635036496
another short;-0.620437956204
keep dreaming;-0.591240875912
will negtag_buy;-0.591240875912
includes cashtag;-0.532846715328
too risky;-0.474452554745
that bought;-0.459854014599
theflyonthewall;-0.416058394161
bounce ?;-0.386861313869
u all;-0.386861313869
fast as;-0.357664233577
pressure on;-0.357664233577
while it;-0.357664233577
stop to;-0.328467153285
should sell;-0.270072992701
trade with;-0.270072992701
cashtag negtag_more;-0.240875912409
trading on;-0.240875912409
until this;-0.240875912409
high ?;-0.226277372263
disappear;-0.211678832117
misleading;-0.211678832117
fly !;0.867647058824
be awesome;0.573529411765
big run;0.529411764706
up emojipos;0.529411764706
gale;0.514705882353
it run;0.485294117647
amazing !;0.470588235294
far so;0.426470588235
has good;0.308823529412
fox;0.294117647059
of bears;0.264705882353
cashtag fb;0.235294117647
poor fundamental;-1.0
stop toppy;-0.926470588235
short usertag;-0.882352941176
cover my;-0.794117647059
cashtag sub;-0.779411764706
cashtag downgraded;-0.75
exhaustion;-0.75
going nowhere;-0.676470588235
cashtag careful;-0.632352941176
dailydelphi wisercrowd;-0.632352941176
wisercrowd;-0.632352941176
wisercrowd on;-0.632352941176
fed is;-0.544117647059
getting crushed;-0.514705882353
us dollar;-0.470588235294
executives;-0.455882352941
cashtag oops;-0.441176470588
bounce at;-0.426470588235
cashtag likely;-0.367647058824
smells like;-0.352941176471
ma and;-0.338235294118
cancelled;-0.323529411765
at me;-0.308823529412
directors;-0.308823529412
numbertag stop-loss;-0.279411764706
was over;-0.279411764706
dwn;-0.264705882353
everyone who;-0.264705882353
this needs;-0.205882352941
cashtag positive;0.62962962963
i picked;0.585185185185
va;0.511111111111
studies;0.407407407407
squeeze is;0.362962962963
scan;0.348148148148
did same;0.333333333333
just fine;0.333333333333
shares i;0.333333333333
market day;0.318518518519
jumped in;0.303703703704
love cashtag;0.288888888889
billionaire;0.274074074074
client;0.259259259259
numbertag bought;0.259259259259
woohoo;0.259259259259
numbertag options;0.244444444444
lower numbertag;-0.555555555556
negtag_coming;-0.511111111111
cashtag hate;-0.451851851852
cash is;-0.422222222222
iraq;-0.377777777778
exposed;-0.318518518519
incoming;-0.318518518519
targets numbertag;-0.274074074074
shale;-0.22962962963
are crazy;-0.214814814815
sgyp;0.805970149254
numbertag ++;0.731343283582
amda;0.671641791045
holding and;0.626865671642
big pharma;0.597014925373
technologies;0.537313432836
getting some;0.432835820896
s have;0.358208955224
got that;0.313432835821
should continue;0.313432835821
volume for;0.313432835821
but would;0.298507462687
tomorrow should;0.298507462687
backed;0.283582089552
memory;0.268656716418
pop up;0.268656716418
after last;0.253731343284
% pop;0.238805970149
red again;-0.865671641791
puts i;-0.835820895522
new short;-0.686567164179
to down;-0.611940298507
rollover;-0.597014925373
cash burn;-0.567164179104
for profits;-0.537313432836
expense;-0.462686567164
just sell;-0.417910447761
crowded;-0.328358208955
at charts;-0.313432835821
labor;-0.313432835821
$ ?;-0.253731343284
p f;-0.253731343284
down before;-0.238805970149
revised;-0.223880597015
from its;-0.208955223881
buy hold;0.789473684211
to races;0.744360902256
be positive;0.639097744361
push to;0.488721804511
forbes;0.413533834586
exactly !;0.383458646617
buckle up;0.368421052632
numbertag great;0.368421052632
been following;0.323308270677
is got;0.323308270677
bid at;0.308270676692
flu;0.308270676692
ah ?;0.293233082707
yes yes;0.278195488722
numbertag revenue;0.248120300752
downwards;-0.834586466165
crash and;-0.759398496241
red tomorrow;-0.759398496241
this shit;-0.684210526316
is terrible;-0.669172932331
bearish and;-0.639097744361
short lived;-0.503759398496
negtag_get caught;-0.443609022556
to fail;-0.383458646617
lol at;-0.353383458647
tommorrow;-0.293233082707
intra-day;-0.278195488722
this again;-0.278195488722
before its;-0.263157894737
bullshit;-0.263157894737
is negtag_in;-0.263157894737
was coming;-0.263157894737
is anyone;-0.248120300752
yod;0.787878787879
up very;0.742424242424
higher low;0.621212121212
or higher;0.545454545455
combo;0.530303030303
fireworks;0.454545454545
canaccord;0.409090909091
my only;0.393939393939
er on;0.363636363636
f numbertag;0.348484848485
clears;0.333333333333
retirement;0.287878787879
related to;0.272727272727
shares this;0.272727272727
k share;0.257575757576
hold over;0.227272727273
well if;0.227272727273
looks bearish;-0.954545454545
freefall;-0.80303030303
negtag_hold numbertag;-0.712121212121
cancel;-0.5
so called;-0.409090909091
coz;-0.318181818182
on monthly;-0.318181818182
imf;-0.30303030303
after hour;-0.242424242424
numbertag trade;-0.242424242424
maintain long;0.969465648855
target raised;0.847328244275
breakthrough;0.587786259542
more bullish;0.526717557252
! glta;0.465648854962
friend !;0.450381679389
do !;0.343511450382
doc;0.312977099237
shorts ?;0.312977099237
had some;0.282442748092
on now;0.282442748092
barron s;0.251908396947
to clear;0.251908396947
military;0.236641221374
up huge;0.236641221374
shorting more;-0.93893129771
best short;-0.893129770992
from buy;-0.679389312977
negtag_profit;-0.603053435115
slope;-0.572519083969
nikkei;-0.557251908397
then short;-0.480916030534
drops numbertag;-0.450381679389
far away;-0.389312977099
his shares;-0.389312977099
jail;-0.343511450382
retailer;-0.343511450382
be taken;-0.312977099237
natgas;-0.282442748092
they only;-0.282442748092
negtag_now;-0.267175572519
s short;-0.206106870229
selling on;-0.206106870229
stop bottomed-out;0.892307692308
core position;0.830769230769
boosted;0.815384615385
cashtag consolidating;0.553846153846
owns numbertag;0.492307692308
weeks !;0.353846153846
buy if;0.338461538462
ranked;0.338461538462
bullish and;0.323076923077
day we;0.323076923077
hf;0.307692307692
imo !;0.292307692308
green days;0.276923076923
low sell;0.276923076923
steadily;0.276923076923
trading with;0.261538461538
$ !;0.246153846154
are dumping;-0.815384615385
short play;-0.723076923077
top ?;-0.723076923077
on downside;-0.707692307692
diving;-0.646153846154
of bulls;-0.446153846154
? lmao;-0.415384615385
cashtag flat;-0.4
cashtag sec;-0.4
shorts at;-0.4
are better;-0.292307692308
for bottom;-0.276923076923
accelerate;-0.246153846154
any stock;-0.246153846154
syn;0.84496124031
am negtag_selling;0.813953488372
north of;0.736434108527
but up;0.720930232558
breakout on;0.674418604651
be strong;0.53488372093
beat on;0.503875968992
cashtag pm;0.457364341085
call at;0.441860465116
ready !;0.410852713178
facility;0.37984496124
shine;0.37984496124
doing great;0.333333333333
fitbit;0.333333333333
squeezes;0.333333333333
keep adding;0.317829457364
own dd;0.286821705426
usertag ah;0.286821705426
move from;0.271317829457
calls in;0.255813953488
people want;0.240310077519
sell into;-0.643410852713
and burn;-0.581395348837
numbertag lower;-0.581395348837
meltdown;-0.53488372093
strong dollar;-0.503875968992
cover numbertag;-0.426356589147
gold price;-0.426356589147
before $;-0.364341085271
negtag_believe this;-0.302325581395
cashtag net;-0.271317829457
negtag_even close;-0.271317829457
to admit;-0.255813953488
wolf;-0.255813953488
oil down;-0.22480620155
huge upside;0.921875
calls here;0.703125
go over;0.703125
improved;0.421875
cybr;0.40625
on baby;0.40625
usertag patience;0.40625
bros;0.390625
fc;0.359375
holla;0.359375
pps is;0.34375
earnings numbertag;0.328125
us ?;0.3125
data and;0.296875
gear;0.296875
numbertag seconds;0.25
overextended;-0.828125
close under;-0.734375
corrupt;-0.484375
contango;-0.4375
penny stocks;-0.421875
yourselves;-0.421875
low today;-0.328125
this when;-0.3125
negtag_think this;-0.296875
negtag_right;-0.265625
? look;-0.21875
when price;-0.21875
cup handle;0.685039370079
cover !;0.622047244094
be higher;0.543307086614
green for;0.433070866142
shut up;0.40157480315
poised for;0.370078740157
schedule;0.354330708661
to usertag;0.338582677165
numbertag hope;0.307086614173
usertag depends;0.307086614173
plans to;0.291338582677
will know;0.291338582677
earnings in;0.275590551181
minutes ago;0.244094488189
true but;0.228346456693
my put;-0.874015748031
short target;-0.874015748031
more bearish;-0.826771653543
going red;-0.795275590551
drain;-0.779527559055
short some;-0.763779527559
cashtag negative;-0.716535433071
many bulls;-0.716535433071
toxic;-0.669291338583
beware of;-0.653543307087
another red;-0.637795275591
go bankrupt;-0.637795275591
has lost;-0.637795275591
drop today;-0.543307086614
drop this;-0.496062992126
start selling;-0.496062992126
promises;-0.448818897638
bailed;-0.370078740157
said yesterday;-0.370078740157
lowering;-0.354330708661
negtag_make money;-0.354330708661
will stop;-0.307086614173
this still;-0.291338582677
of trend;-0.244094488189
itunes;-0.228346456693
still way;-0.228346456693
then why;-0.212598425197
great fundamentals;0.904761904762
just reported;0.730158730159
milestone;0.698412698413
buy before;0.634920634921
impatient;0.619047619048
median target;0.571428571429
who sold;0.492063492063
average of;0.396825396825
came back;0.365079365079
cashtag mr;0.333333333333
bot numbertag;0.31746031746
more about;0.31746031746
i numbertag;0.301587301587
discuss;0.285714285714
good or;0.238095238095
has $;0.238095238095
cashtag pumpers;-0.920634920635
what pos;-0.920634920635
this piece;-0.84126984127
bearish but;-0.761904761905
now short;-0.761904761905
lower in;-0.714285714286
short into;-0.714285714286
wipe;-0.507936507937
cashtag pure;-0.444444444444
hell out;-0.412698412698
on gold;-0.412698412698
numbertag tgt;-0.380952380952
interest rate;-0.365079365079
cashtag panic;-0.333333333333
draghi;-0.31746031746
is clearly;-0.31746031746
its over;-0.301587301587
already priced;-0.269841269841
meh;-0.238095238095
hard and;-0.222222222222
is free;-0.222222222222
i give;-0.206349206349
ignoring;-0.206349206349
very small;-0.206349206349
cashtag beast;0.888
presenting;0.792
is undervalued;0.76
hold tight;0.728
great article;0.664
cashtag conference;0.6
holding from;0.552
s news;0.504
term investment;0.472
buying !;0.424
be ok;0.408
still like;0.408
to bash;0.392
news but;0.376
tutes;0.36
for best;0.344
preferred;0.344
rocks;0.328
campaign;0.312
funds to;0.312
bottom in;0.28
gentlemen;0.28
! when;0.232
hope your;0.232
those of;0.232
to grab;0.232
ts;0.232
short back;-0.968
swing short;-0.968
cashtag fading;-0.856
is pump;-0.728
shame on;-0.584
to bail;-0.568
cracking;-0.44
lower ?;-0.424
image linktag;-0.392
you it;-0.376
your stock;-0.376
in markets;-0.36
in sand;-0.328
to touch;-0.328
exploding;0.483870967742
granted;0.451612903226
hold through;0.451612903226
news linktag;0.435483870968
hep;0.41935483871
dates;0.306451612903
long again;0.274193548387
back with;0.241935483871
rad;0.241935483871
we think;0.241935483871
referring;0.225806451613
garbage stock;-0.951612903226
very ugly;-0.903225806452
downhill;-0.758064516129
sheets;-0.661290322581
weak and;-0.532258064516
will negtag_even;-0.516129032258
sucking;-0.5
you people;-0.41935483871
of gas;-0.387096774194
so easy;-0.322580645161
by day;-0.306451612903
ceo and;-0.306451612903
cashtag negtag_even;-0.290322580645
negtag_he is;-0.290322580645
head to;-0.274193548387
negtag_very;-0.274193548387
your head;-0.258064516129
numbertag straight;-0.241935483871
level for;-0.225806451613
all to;-0.209677419355
sold on;-0.209677419355
tomorrow it;-0.209677419355
my average;0.756097560976
going !;0.658536585366
patience will;0.642276422764
calls !;0.544715447154
eod !;0.512195121951
- buy;0.479674796748
s buy;0.479674796748
to launch;0.479674796748
true !;0.479674796748
in pipeline;0.463414634146
through this;0.447154471545
many shorts;0.39837398374
jaffray;0.382113821138
of few;0.382113821138
there with;0.382113821138
am feeling;0.349593495935
cashtag alibaba;0.317073170732
discounted;0.317073170732
hopefully this;0.30081300813
this past;0.30081300813
! love;0.284552845528
bearish cashtag;-0.983739837398
is sinking;-0.837398373984
cut your;-0.821138211382
bellow;-0.691056910569
lnkd;-0.349593495935
cashtag elon;-0.333333333333
if breaks;-0.333333333333
cashtag reminds;-0.317073170732
level at;-0.30081300813
market with;-0.30081300813
round of;-0.268292682927
russell numbertag;-0.252032520325
jeez;-0.219512195122
nhod;0.950819672131
be above;0.639344262295
mg;0.639344262295
ratings in;0.590163934426
licensing;0.573770491803
adding on;0.55737704918
big pop;0.459016393443
specific;0.459016393443
tremendous;0.426229508197
nothing wrong;0.393442622951
over sold;0.393442622951
to pass;0.377049180328
need is;0.344262295082
got more;0.327868852459
k and;0.311475409836
with earnings;0.295081967213
soaring;0.27868852459
to da;0.27868852459
negtag_think we;0.262295081967
or bad;0.262295081967
to block;0.262295081967
carson;0.245901639344
hold above;0.245901639344
we hold;0.245901639344
know is;0.229508196721
merrill;0.229508196721
numbertag thanks;0.229508196721
point i;0.229508196721
while he;0.229508196721
any pop;-0.918032786885
sinking ship;-0.885245901639
crash !;-0.868852459016
to sub;-0.803278688525
- sell;-0.770491803279
why buy;-0.72131147541
your profit;-0.704918032787
divergences;-0.622950819672
deflation;-0.590163934426
numbertag barrel;-0.491803278689
- gold;-0.475409836066
down all;-0.459016393443
usdcad;-0.459016393443
at risk;-0.44262295082
in water;-0.409836065574
linktag image;-0.360655737705
for sell;-0.344262295082
resistance linktag;-0.311475409836
is top;-0.27868852459
syria;-0.27868852459
vetr;-0.229508196721
years ?;-0.213114754098
bullish engulfing;0.851239669421
webcast;0.834710743802
appreciated;0.619834710744
clearance;0.553719008264
cover your;0.520661157025
mover;0.504132231405
scoop;0.471074380165
traction;0.471074380165
! congrats;0.454545454545
big !;0.454545454545
favorable;0.454545454545
cashtag doubled;0.438016528926
red market;0.438016528926
ll keep;0.421487603306
on fb;0.338842975207
benefits;0.322314049587
relationship;0.322314049587
in top;0.289256198347
are off;0.272727272727
posted on;0.272727272727
minds;0.256198347107
dolla;0.239669421488
of june;0.239669421488
looking weak;-0.933884297521
closed below;-0.917355371901
garbage !;-0.785123966942
ride down;-0.785123966942
possible short;-0.735537190083
gold cashtag;-0.619834710744
sorry guys;-0.603305785124
facing;-0.586776859504
will kill;-0.537190082645
could drop;-0.520661157025
negtag_way this;-0.438016528926
pop is;-0.355371900826
nightmare;-0.338842975207
numbertag negtag_;-0.239669421488
stock now;-0.239669421488
and target-;-0.206611570248
for green;0.7
breakout linktag;0.683333333333
sciences;0.683333333333
stay strong;0.683333333333
see nice;0.566666666667
view here;0.533333333333
beat and;0.483333333333
work !;0.45
numbertag wall;0.4
eps numbertag;0.383333333333
celebrate;0.366666666667
percent of;0.333333333333
with strong;0.316666666667
adding numbertag;0.3
news comes;0.3
motley;0.283333333333
pinned;0.266666666667
dat;0.25
intelligent;0.25
and better;0.233333333333
cashtag imagine;0.233333333333
of er;0.233333333333
real money;0.233333333333
rite;0.233333333333
to panic;0.233333333333
breaks below;-0.916666666667
pos is;-0.883333333333
fluff;-0.666666666667
x sales;-0.65
numbertag t-;-0.516666666667
dollar is;-0.483333333333
violent;-0.416666666667
be cautious;-0.383333333333
-- cashtag;-0.333333333333
insanity;-0.316666666667
who were;-0.3
? negtag_;-0.266666666667
emerging markets;-0.266666666667
was bad;-0.25
adx;-0.233333333333
adcom;0.596638655462
in bullish;0.596638655462
my wife;0.529411764706
usertag interesting;0.445378151261
volume was;0.445378151261
fire !;0.428571428571
numbertag prior;0.394957983193
of march;0.394957983193
display;0.361344537815
numbertag also;0.344537815126
bears and;0.327731092437
and she;0.310924369748
run ?;0.310924369748
fourth;0.294117647059
late day;0.294117647059
merry;0.294117647059
stick with;0.27731092437
blow up;0.260504201681
should make;0.260504201681
! should;0.243697478992
hoping this;0.243697478992
when she;0.243697478992
s break;0.226890756303
then some;0.226890756303
puts from;-0.966386554622
cashtag overvalued;-0.949579831933
huge sell;-0.731092436975
bmt;-0.714285714286
cashtag king;-0.680672268908
bezos;-0.63025210084
short as;-0.579831932773
of longs;-0.445378151261
be buyer;-0.411764705882
downturn;-0.344537815126
this into;-0.327731092437
refuse;-0.310924369748
lol what;-0.27731092437
its down;-0.260504201681
nailed it;-0.260504201681
bet you;-0.226890756303
has started;-0.226890756303
straight to;-0.226890756303
switched;-0.210084033613
to compete;-0.210084033613
turn into;-0.210084033613
closed above;0.71186440678
potential of;0.64406779661
negativity;0.610169491525
numbertag followers;0.610169491525
oversold and;0.576271186441
wk high;0.576271186441
add some;0.474576271186
this pullback;0.457627118644
is negtag_brainer;0.423728813559
is oversold;0.423728813559
want in;0.423728813559
! thank;0.406779661017
up few;0.389830508475
dose;0.372881355932
usertag whats;0.372881355932
in bank;0.322033898305
of calls;0.322033898305
usertag definitely;0.322033898305
your thoughts;0.322033898305
appeal;0.305084745763
just came;0.305084745763
udc;0.305084745763
p m;0.28813559322
prs;0.28813559322
women;0.271186440678
easier to;0.254237288136
unknown;0.254237288136
re-short;-0.966101694915
just shorted;-0.949152542373
to warn;-0.881355932203
negtag_growth;-0.745762711864
drop tomorrow;-0.728813559322
is overbought;-0.677966101695
huge drop;-0.627118644068
lose all;-0.508474576271
people buying;-0.423728813559
px;-0.423728813559
from high;-0.338983050847
ya at;-0.338983050847
help you;-0.305084745763
markets will;-0.305084745763
is complete;-0.271186440678
bad !;-0.254237288136
comes numbertag;-0.254237288136
rolls;-0.254237288136
this until;-0.254237288136
meaningful;-0.237288135593
on earth;-0.220338983051
up because;-0.220338983051
numbertag cs;0.777777777778
hour !;0.692307692308
should move;0.589743589744
that dip;0.589743589744
encouraging;0.555555555556
breakout to;0.521367521368
earnings growth;0.521367521368
er in;0.504273504274
and ride;0.435897435897
launched;0.435897435897
nok;0.401709401709
big blocks;0.384615384615
to over;0.384615384615
jump back;0.367521367521
results are;0.367521367521
ave;0.316239316239
and add;0.282051282051
ps numbertag;0.282051282051
day ema;0.247863247863
demand is;0.247863247863
improvement;0.247863247863
collapsing;-0.880341880342
exuberance;-0.641025641026
slowdown;-0.589743589744
shoulders pattern;-0.555555555556
if $;-0.487179487179
settle at;-0.487179487179
ch;-0.435897435897
? more;-0.401709401709
is lower;-0.401709401709
files;-0.384615384615
giving up;-0.367521367521
and bulls;-0.350427350427
reset;-0.299145299145
pattern is;-0.282051282051
etrm;-0.264957264957
market goes;-0.264957264957
only be;-0.264957264957
soda;-0.264957264957
but market;-0.247863247863
cashtag sp;-0.247863247863
has begun;-0.230769230769
negtag_like it;-0.230769230769
do negtag_matter;-0.213675213675
negtag_until;-0.213675213675
sell here;-0.213675213675
that long;-0.213675213675
holding till;0.741379310345
holding since;0.637931034483
focused on;0.51724137931
on cheap;0.51724137931
she wants;0.51724137931
usertag excellent;0.51724137931
positive for;0.5
leaps;0.48275862069
am !;0.396551724138
grew;0.379310344828
per day;0.327586206897
calendar;0.310344827586
d udc;0.293103448276
udc numbertag;0.293103448276
most important;0.275862068966
tic;0.258620689655
feelings;0.241379310345
get good;0.241379310345
right but;0.241379310345
staying short;-0.931034482759
covered short;-0.862068965517
red flag;-0.827586206897
further down;-0.810344827586
cashtag pos;-0.793103448276
to under;-0.724137931034
low will;-0.672413793103
weakness in;-0.620689655172
well below;-0.620689655172
of debt;-0.603448275862
those puts;-0.568965517241
selling in;-0.465517241379
can negtag_sell;-0.448275862069
why should;-0.396551724138
stone;-0.379310344828
written all;-0.344827586207
cashtag yellen;-0.327586206897
haven;-0.293103448276
or else;-0.293103448276
cashtag hourly;-0.258620689655
you lost;-0.258620689655
get you;-0.224137931034
takes off;0.791304347826
bioc;0.565217391304
traded in;0.513043478261
s make;0.478260869565
heating;0.460869565217
trucks;0.460869565217
good work;0.391304347826
piper jaffray;0.391304347826
access to;0.35652173913
beach;0.35652173913
lenovo;0.35652173913
knocking;0.321739130435
label;0.321739130435
to deliver;0.321739130435
be best;0.304347826087
cb;0.304347826087
property;0.304347826087
your posts;0.304347826087
all up;0.286956521739
holds numbertag;0.269565217391
of many;0.269565217391
both cashtag;0.234782608696
brands;0.234782608696
bearish divergence;-0.947826086957
cashtag death;-0.860869565217
cashtag tanking;-0.808695652174
of cards;-0.75652173913
bulls ?;-0.721739130435
click view;-0.634782608696
net loss;-0.634782608696
cooked;-0.565217391304
to die;-0.530434782609
only hope;-0.44347826087
negtag_be long;-0.426086956522
any money;-0.408695652174
of bad;-0.373913043478
dow jones;-0.35652173913
your loss;-0.35652173913
energy stocks;-0.339130434783
see is;-0.304347826087
api;-0.217391304348
now all;-0.217391304348
setup to;-0.217391304348
at buy;0.877192982456
nice action;0.684210526316
long calls;0.649122807018
excited for;0.59649122807
numbertag easily;0.491228070175
t$;0.491228070175
t$ numbertag;0.491228070175
cashtag cc;0.421052631579
negtag_hurt;0.421052631579
neon;0.40350877193
pop tomorrow;0.40350877193
sir !;0.385964912281
up shares;0.368421052632
at ask;0.333333333333
that as;0.333333333333
will increase;0.333333333333
check this;0.315789473684
growth for;0.315789473684
cashtag anything;0.298245614035
deal will;0.280701754386
more before;0.280701754386
take time;0.280701754386
high linktag;0.263157894737
location;0.263157894737
recovered;0.245614035088
to provide;0.245614035088
move it;0.228070175439
numbertag friday;0.228070175439
supplier;0.228070175439
of bear;-0.578947368421
will hurt;-0.561403508772
will negtag_;-0.491228070175
bailing;-0.473684210526
fibo;-0.473684210526
bulls on;-0.421052631579
